OBJECTID,OBJECTID_MODE,Mode,FacilityID_Mode,X,Y,Target break,8_Total_Pat,9_Bus_patronage,10_PropComm,11_Balance,12_LUEntropy,13_PedConnect,14_PBN,15_Parkiteer,16_ACDist,17_ACCount,18_FTZ,19_Parking,20_PropUrban,21_PropRural,22_EmpAccess,23_C_LOS,24_O_Bus_LOS,25_O_Tram_LOS,26_O_Train_LOS,27_O_LOS,28_MedInc,29_PropOS,30_PropBach,31_LocalAccess_800,32_EmpDen_800,33_ResidentialDen_800,34_censored_PropFTE,35_censored_MeanSize,EmpDen_surrogate,Population_surrogate,DestScore_surrogate
630,630-train,train,69-train,331127.9782,5811924.02,800,1357.497012,30.1,0.075575209,0.056979579,0.35627181,88,0.091508509,0,2.290657349,0,0,0.001232096,2606.418461,0,361598.912,122.9230769,4.769230769,0,0,122.9230769,650,0.022367846,0.674900837,1.2,-0.0723,-0.595216071,0.554741749,2.983093093,998.5378794,2606.418461,6
644,644-train,train,79-train,328009.0295,5812091.035,800,2621.719328,68.4,0.111438832,0.123421452,0.481171904,121,0,0,0.959488607,0,0,0,5492.06626,0,482311.8555,138.5384615,16.76923077,0,0,138.5384615,650,0.041610674,0.666811543,0.625,-0.444,1.979562228,0.570758168,2.369818936,2669.613696,5492.06626,6
638,638-train,train,81-train,325988.03,5812112.002,800,2603.064347,3.4,0.098792507,0.146948065,0.542917154,139,0.28337218,0,1.233037256,0,0,0.000381486,3815.745237,0,310386.6785,139,0.230769231,25.23076923,0,164.2307692,800,0.031824285,0.685735002,0.991,0.03,0.43811915,0.641334544,2.349556633,2904.867417,3815.745237,6
513,513-train,train,169-train,314269.0247,5812519.05,800,3359.88193,160.5,0.05652394,0.034852007,0.347946479,202,0,1,1.974938906,0,0,0,4626.516578,0,165464.5233,110.6923077,62.69230769,0,0,110.6923077,650,0.031128541,0.598103714,1.57,-0.622,0.896901163,0.643710925,2.600489356,894.989864,4626.516578,7
657,657-train,train,74-train,337173.0408,5812535.973,800,5247.992457,1529,0.185697099,0.074945313,0.484921634,89,0,1,2.166860592,0,0,0.000288756,2441.487752,0,302680.0944,177.2307692,96.53846154,0,0,177.2307692,500,0.01985547,0.626489717,1.61,-0.0205,-0.854118567,0.563570551,2.522473578,968.867845,2441.487752,7
625,625-train,train,209-train,334655.0065,5812579.962,800,12663.53792,5851.3,0.296654728,0.094823085,0.605097611,93,0,0,0.036348095,1,0,0.000321762,4041.395604,0,435386.9386,177.6923077,202,0,0,177.6923077,100,0.020596513,0.545194914,2.15,-0.031,0.043566677,0.48854298,2.40602993,2689.604544,4041.395604,6
656,656-train,train,75-train,339364.0241,5812520.02,800,4019.725249,917.3,0.23619576,0.220631243,0.525277455,99,0.095464175,1,0.115040446,1,0,0.007791322,2129.782839,0,116785.653,144.7692308,42.30769231,0,0,144.7692308,300,0.022611974,0.542347379,0.924,0.215,-0.865240595,0.552232507,2.776804004,1275.601216,2129.782839,5
650,650-train,train,77-train,342763.0159,5812781.984,800,2218.997606,142,0.16367578,0.214425804,0.515983159,121,0.318214133,1,1.558556183,0,0,0.009126889,1623.267284,0,70167.45926,144.3076923,20.61538462,0,0,144.3076923,500,0.021886259,0.507434538,0.112,0.236,-0.803629759,0.577260875,2.620562801,1154.866537,1623.267284,4
1,1-train,train,154-train,323201.0191,5812815.997,800,1678.722387,56.5,0.136934565,0.15923801,0.572421703,227,0.304710744,0,0.790967027,0,0,0,5774.302179,0,537235.2175,165.2307692,39.84615385,0,0,165.2307692,800,0.053467072,0.636015729,1.27,0.272,1.636325571,0.647506566,2.274297928,6421.613869,5774.302179,6
653,653-train,train,76-train,340862.0443,5812836.987,800,4421.711016,880.3,0.17494516,0.06833797,0.489304492,132,0.344980885,1,1.446223943,0,0,0.004761729,2523.996972,0.050783343,71214.47653,146.1538462,121.7692308,0,0,146.1538462,500,0.025901651,0.579335771,0.915,-0.0885,-0.393146754,0.607836161,2.359069718,923.0629164,2523.996972,5
647,647-train,train,78-train,344113.9585,5813135.053,800,5872.798087,1926.1,0.271204162,0.284616372,0.565886812,64,0,1,0.364894163,1,0,0.002475665,2143.432986,0,75396.43409,158.8461538,133,0,0,158.8461538,300,0.022930079,0.431369925,1.41,0.3,-1.067745894,0.557922193,2.403589616,1505.710406,2143.432986,6
467,467-train,train,153-train,323284.9761,5813323.039,800,3052.522811,115.8,0.330202613,0.17353974,0.540264528,178,0.515063903,0,0.717181037,1,0,0,6685.400898,0,545205.8351,165.2307692,39.76923077,229.8461538,0,395.0769231,650,0.074777847,0.592474782,1.32,0.168,2.245136174,0.629553817,2.361568607,6695.377904,6685.400898,7
550,550-train,train,55-train,345974.0082,5813605.005,800,1695.698006,30.2,0.024018672,0.034891441,0.329222201,96,0,0,1.829975824,0,0,0.010332477,2329.266116,0,41394.00739,75.84615385,14.46153846,0,0,75.84615385,300,0.018805354,0.42486304,0.236,-0.147,-0.209491454,0.566957762,2.521921251,577.8353938,2329.266116,4
455,455-train,train,149-train,318785.9852,5813678.982,800,4617.168513,1681.6,0.369832659,0.121334416,0.522369331,114,0.202384251,0,2.093057021,0,0,0,2640.838821,0,642015.9262,0,78.61538462,0,0,0,800,0.043803692,0.635230592,0.451,0.349,-0.28063852,0.647506566,2.469600032,3395.338249,2640.838821,4
6,6-train,train,193-train,314370.9934,5814002.966,800,964.960679,16.2,0.324807229,0.068200608,0.618539613,234,0.777078745,0,0.78032793,0,0,0,4592.581958,0,232202.9038,86.92307692,67.23076923,0,0,86.92307692,500,0.038975772,0.583987226,2,-0.33,0.58042045,0.589010023,2.50906763,2094.443556,4592.581958,7
464,464-train,train,152-train,323381.0295,5813976.993,800,1940.369183,267.8,0.454037285,0.275450201,0.593842991,158,0,0,0.876634563,0,0,0,4388.037331,0,504299.9019,165.4615385,161.6923077,0,0,165.4615385,650,0.055802719,0.591066164,1.55,0.837,0.172742565,0.636455753,2.558905593,6593.311487,4388.037331,7
579,579-train,train,192-train,313828.0188,5814067.968,800,2595.52529,69.8,0.207785825,0.065345862,0.591137337,268,0.372422256,1,1.281634486,0,0,0.004166426,3932.025858,0,230947.0122,86.92307692,65.07692308,0,0,86.92307692,650,0.029794119,0.607000425,1.46,-0.275,0.34881569,0.610200628,2.55463891,1650.663777,3932.025858,6
461,461-train,train,151-train,323429.9629,5814573.98,800,2723.351997,1186.1,0.232524766,0.220694967,0.623915779,165,0.262617816,0,1.034195944,0,0,0,5241.880231,0,505483.9022,164.6923077,109.1538462,0,0,164.6923077,650,0.063803926,0.577069819,0.996,0.462,1.210880254,0.636525677,2.483717516,6173.763057,5241.880231,7
452,452-train,train,148-train,318285.972,5815004.97,800,934.6912716,43.7,0.567342068,0.108642296,0.577549426,153,0.580089248,0,0.83126715,0,0,0,3665.872162,0,366643.9315,75.84615385,47.92307692,0,0,75.84615385,500,0.118458147,0.560224846,1.08,0.12,0.189399513,0.585923159,2.557866271,3321.947604,3665.872162,6
622,622-train,train,208-train,317787.9609,5815048.024,800,1796.641755,192.4,0.30763094,0.066232704,0.5220639,184,0.280468995,0,0.614802227,1,0,0,5273.731233,0,498249.1284,93.46153846,47.92307692,0,0,93.46153846,650,0.061307524,0.634873658,0.659,-0.568,1.849226227,0.633756638,2.39086023,2231.910228,5273.731233,6
544,544-train,train,54-train,348617.0202,5815488.997,800,3251.966453,1258.8,0.229684808,0.062219143,0.637420507,113,0.011984454,1,0.093068928,1,0,0.009649798,1745.625136,0,34009.38714,75.38461538,197.0769231,0,0,75.38461538,500,0.018858059,0.356473148,2,0.0769,-1.557768162,0.603882909,2.486676654,464.9924283,1745.625136,7
573,573-train,train,190-train,309175.9811,5815435.037,800,7043.636633,2049.8,0.28101094,0.182200589,0.601726276,111,0.222183021,1,0.767350347,0,0,0.001098153,1968.846216,0,270798.7708,92.46153846,242.6923077,0,0,92.46153846,150,0.047664936,0.411624435,2.91,0.374,-2.03646359,0.48854298,3.122212553,1602.254126,1968.846216,7
458,458-train,train,150-train,323490.0252,5815741.051,800,3571.047079,90.8,0.085304753,0.038187524,0.57116385,183,0.31057792,0,1.840002963,0,0,0.004181735,3702.307141,0,448473.7946,218.9230769,67.46153846,0,0,218.9230769,800,0.022321693,0.687154111,2.03,-0.386,-0.03839736,0.608246345,2.537168052,790.408493,3702.307141,7
5,5-train,train,189-train,323211.9927,5816339.012,800,577.897829,28.5,0.080089047,0.053866878,0.553572491,201,0.656715777,0,1.649781918,0,0,0.002965165,4566.507833,0,305010.3834,88.53846154,33.30769231,0,0,88.53846154,650,0.030078599,0.691384082,2.02,-0.522,0.667402277,0.610263292,2.408861816,1199.301661,4566.507833,7
453,453-train,train,146-train,319674.9765,5816486.992,800,1041.553266,21.4,0.077160358,0.090210572,0.523335469,123,0.579169317,0,1.796552217,0,0,0,992.4739546,0,377158.6901,76.30769231,15.23076923,60.69230769,0,137,650,0.049518968,0.68329495,0.809,1.33,-1.972672621,0.599685582,2.285277099,6637.492156,992.4739546,4
574,574-train,train,104-train,323806.9843,5816639.966,800,957.0734951,23.6,0.039750932,0.050063423,0.482607477,139,0.278413599,0,1.256710877,0,0,0,4523.014163,0,421640.9128,91.38461538,50.38461538,0,0,91.38461538,650,0.030340839,0.658735166,1.07,-0.584,1.052652276,0.594507249,2.598453381,977.8978591,4523.014163,6
538,538-train,train,53-train,351395.9652,5816725.98,800,2570.392927,373,0.086436578,0.028264255,0.437097455,96,0,0,3.010519021,0,0,0.000134393,1997.406541,0,26992.32672,76.23076923,15.53846154,0,0,76.23076923,300,0.015412205,0.273760707,0.145,-0.118,-0.433621324,0.574763891,2.656294876,281.0160833,1997.406541,6
569,569-train,train,106-train,325359.973,5816834.028,800,1914.505199,121.5,0.06067644,0.074694838,0.31942259,116,0.10424999,0,1.9216428,0,0,0.002461165,4230.166295,0,106237.9812,90.84615385,29.46153846,0,0,90.84615385,650,0.024784039,0.64943603,1.83,-0.414,0.425162979,0.589540463,2.566594362,1141.523796,4230.166295,7
566,566-train,train,107-train,326622.0068,5816946.959,800,938.3669143,58.4,0.113296435,0.131272144,0.602157878,98,0,0,1.507250993,0,0,0.006507699,2371.757071,0,99514.81805,90.84615385,30.15384615,0,0,90.84615385,650,0.020856806,0.654468705,0.57,0.0374,-0.452292831,0.561413645,2.75058883,1126.360052,2371.757071,4
616,616-train,train,206-train,316976.0227,5817081.01,800,2057.672921,71.7,0.08965096,0.043468,0.304163242,130,0,0,0.553057268,1,0,0,4665.870864,0,502055.3717,93.46153846,35.69230769,0,0,93.46153846,500,0.063636152,0.568650046,1.45,-0.631,0.998661093,0.569493779,2.56921063,849.4931208,4665.870864,6
564,564-train,train,108-train,327250.001,5817341.046,800,517.3046319,9.4,0.076469275,0.082576015,0.531711601,71,0,0,0.822187657,1,0,0.000608848,2114.172098,0,114075.909,90.84615385,3.923076923,0,0,90.84615385,650,0.029658799,0.659894111,1.39,0.0152,-0.995607771,0.557233394,2.604141646,797.8212206,2114.172098,6
565,565-train,train,187-train,323432.9806,5817826.041,800,1440.869436,118.3,0.158225114,0.058687304,0.485389422,147,0,0,0.332657851,1,0,0.001168,4010.466992,0,322304.0398,89.07692308,30.46153846,0,0,89.07692308,650,0.028247615,0.64737101,2,-0.395,0.176748722,0.597580779,2.592447207,996.6037485,4010.466992,7
561,561-train,train,109-train,327847.984,5818026.971,800,2513.684814,377.9,0.086525684,0.055352814,0.363147224,112,0,0,0.229609955,1,0,0.002214085,2777.798267,0,113265.9834,99.38461538,50.30769231,0,0,99.38461538,650,0.026361871,0.654816903,1.95,-0.147,-0.724659937,0.589115201,2.493400498,729.3953316,2777.798267,6
459,459-train,train,144-train,320284.0419,5817995.951,800,1251.53846,45.5,0.56233713,0.133217343,0.533513072,186,0.32241754,0,0.237044414,1,0,0.00160227,4283.666745,0,392020.3551,76.15384615,35.15384615,0,0,76.15384615,650,0.031587825,0.669171586,2.25,-0.158,0.258093476,0.627561015,2.287896773,2208.287073,4283.666745,7
613,613-train,train,205-train,316718.0276,5818140.963,800,2756.94206,201.8,0.254955412,0.114496076,0.453503475,139,0,0,0.311076239,1,0,0.008305811,3741.39031,0,333959.6067,93.46153846,32.76923077,0,0,93.46153846,650,0.026797429,0.589854996,1.36,-0.153,0.237283969,0.618517955,2.492050768,1767.309086,3741.39031,5
527,527-train,train,174-train,307042.9694,5818829.981,800,2822.178197,38.5,0.017834208,0.019265528,0.255317645,91,0,1,1.824436194,0,0,0.007938911,2805.775615,0,91831.69403,92.69230769,41.30769231,0,0,92.69230769,100,0.059339328,0.302414953,0.114,-0.195,0.075703598,0.48854298,3.231000067,837.6991166,2805.775615,5
462,462-train,train,143-train,320364.9961,5818717.003,800,1510.804159,28.5,0.326852837,0.113873531,0.456051064,148,0.322776799,0,0.652417683,1,0,0,4990.115917,0,392277.5751,75.30769231,9.076923077,0,0,75.30769231,650,0.031409986,0.64896116,1.81,-0.363,0.999125918,0.591132755,2.415032824,2181.86445,4990.115917,7
610,610-train,train,204-train,316433.0447,5819210.967,800,5279.535922,357.9,0.077758011,0.083720452,0.395820941,110,0.116420773,0,1.316491785,0,0,0.010276742,3336.357672,0,327834.7868,93.46153846,225.6153846,31.76923077,0,125.2307692,650,0.027954771,0.58621513,1.97,-0.186,-0.322243156,0.591793785,2.462585875,1114.507068,3336.357672,6
555,555-train,train,111-train,329165.0422,5819366.994,800,2746.400227,560.3,0.084753526,0.074712906,0.533665576,119,0.319485815,1,0.570057029,1,0,0.002888437,2248.865927,0,126487.4625,159.7692308,34.84615385,0,0,159.7692308,650,0.03891172,0.621860288,1.35,0.108,-0.905927535,0.590688834,2.519719284,1424.005002,2248.865927,5
465,465-train,train,142-train,320448.9976,5819468.983,800,1280.668008,39,0.19411007,0.095359813,0.442874204,106,0.444510362,0,1.243473878,0,0,0.003572297,4094.233625,0.00013783,58140.02783,75.30769231,27.84615385,53.69230769,0,129,500,0.025997589,0.610698313,2.18,-0.242,0.079791297,0.552159569,2.610937045,1605.649392,4094.233625,7
532,532-train,train,52-train,354447.9792,5820024.974,800,2365.930597,856.6,0.442163445,0.030587049,0.635818648,93,0,1,0.471658362,1,0,0.00884621,618.8554223,0,12010.13073,72.84615385,104.6923077,0,0,72.84615385,300,0.024080673,0.26714177,0.675,0.217,-1.736448352,0.59103894,2.266779076,83.90606347,618.8554223,6
524,524-train,train,173-train,306170.9594,5820214.034,800,3969.752141,692.9,0.127775392,0.026452458,0.512148924,116,0,1,0.224316368,1,0,0.002595206,2368.489953,0,28364.29337,92.69230769,215.0769231,0,0,92.69230769,150,0.06795265,0.313062627,1.75,-0.0824,-1.012297925,0.48854298,2.955162991,607.4390481,2368.489953,7
604,604-train,train,202-train,317382.0246,5820611.036,800,1388.47236,28.6,0.045994868,0.059009897,0.515190446,88,0.135806711,0,1.500524376,0,0,0.012145227,2351.063033,0,327654.0709,93,12.46153846,0,0,93,650,0.014240186,0.558723712,0.539,-0.114,-0.430463073,0.582408654,3.026231061,562.1887049,2351.063033,4
552,552-train,train,112-train,329612.9753,5820951.955,800,1835.603739,91.4,0.038841538,0.093255388,0.375898795,71,0.103916909,1,1.497563928,0,0,0,2493.451384,0,66296.0558,96.84615385,51.30769231,0,0,96.84615385,650,0.030254977,0.569025441,0.788,0.147,-0.474143146,0.583965503,2.491996277,2129.3405,2493.451384,5
468,468-train,train,141-train,320552.9703,5820819.002,800,2396.890413,442.5,0.232465499,0.063879693,0.518754974,145,0.331757999,1,0.302990448,1,0,0.001271395,3684.972155,0,62252.60253,75.30769231,109.3846154,0,0,75.30769231,300,0.025809676,0.559267056,2.52,-0.252,-0.362761536,0.566908548,2.624395604,1106.773902,3684.972155,7
554,554-train,train,183-train,323821.001,5821297.027,800,2960.586493,439.6,0.00106911,0.19510773,0.57944111,114,0.359462007,1,0.330666736,1,0,0.003012437,2943.400395,0,95259.63302,91.30769231,56.15384615,0,0,91.30769231,300,0.05351041,0.542977133,2.47,0.159,-1.017481378,0.545751223,2.644727592,1636.032133,2943.400395,6
470,470-train,train,140-train,320488.0399,5821796.984,800,1097.863426,11.7,0.341406285,0.102685477,0.591626378,109,0.605591616,0,1.182846508,0,0,0,2600.088014,0,40479.44603,74.84615385,24.07692308,0,0,74.84615385,500,0.024884845,0.54728162,2.1,0.0173,-1.03035834,0.55969458,2.730851341,1040.211577,2600.088014,6
521,521-train,train,172-train,305573.9933,5821930.038,800,2756.761199,150.1,0.032267319,0.026287036,0.410967418,70,0,0,1.610794824,0,0,0.004954466,2725.820357,0,32607.08155,92.76923077,39.92307692,0,0,92.76923077,150,0.076789192,0.298494009,-0.184,-0.285,0.231771197,0.510343578,3.019981982,363.0838359,2725.820357,5
601,601-train,train,201-train,317428.0332,5822036.996,800,2162.293562,174.4,0.023025267,0.015314703,0.437933145,109,0.082929286,0,2.20499351,0,0,0.002823969,3125.361053,0,164883.4797,93,40.07692308,0,0,93,500,0.029050867,0.506532464,0.38,-0.404,0.323809069,0.623834766,2.741656725,387.6630156,3125.361053,5
551,551-train,train,182-train,323995.0393,5822440.976,800,1699.700577,70.3,0.021341479,0.072784892,0.377605226,114,0.303744495,0,1.330772702,0,0,0.003533583,3457.363466,0,37856.92629,88.53846154,27.84615385,0,0,88.53846154,500,0.028823484,0.502093655,0.49,-0.33,0.470118288,0.565547874,2.736690432,829.7938126,3457.363466,4
475,475-train,train,156-train,329838.9711,5822829.033,800,2087.428725,158.5,0.01899444,0.017685977,0.411800132,116,0.327210521,0,3.372081932,0,0,0.000763943,2165.700892,0,35648.01976,168.0769231,25.23076923,0,0,168.0769231,500,0.039456713,0.515528242,0.364,-0.136,-0.388889305,0.567684616,2.509845594,480.4825281,2165.700892,5
473,473-train,train,139-train,320323.0403,5823190.989,800,1317.914505,50.6,0.132133491,0.10866289,0.570862462,83,0.329763407,0,2.578573029,0,0,0.006613955,2284.299757,0.0025498,37002.77624,74.84615385,24.38461538,0,0,74.84615385,300,0.026034672,0.424602893,1.31,0.0219,-0.885612937,0.552062189,2.871177818,835.3035273,2284.299757,6
548,548-train,train,181-train,324340.0159,5823726.991,800,3847.172983,122.7,0.063633175,0.025427274,0.378132434,116,0.44002282,1,0.042631036,1,0,0.011828219,3297.733055,0,61305.7731,90.38461538,46.07692308,0,0,90.38461538,300,0.065049841,0.462697829,2.04,-0.337,-0.376695954,0.547207522,2.683848876,423.7286102,3297.733055,6
487,487-train,train,160-train,336745.999,5824351.964,800,2003.04189,510.7,0.293856479,0.050489418,0.68615485,106,0.164701897,1,0.175702199,1,0,0.004209946,1722.084732,0,22385.24847,75.07692308,135.4615385,0,0,75.07692308,500,0.01809686,0.47990353,0.815,-0.0101,-0.971604057,0.565899257,2.538244189,318.8679459,1722.084732,6
478,478-train,train,157-train,331095.9664,5824525.997,800,2314.015723,95,0.018884009,0.035756576,0.369621113,113,0.043030007,1,1.944075195,0,0,0.00100213,2299.16397,0,49022.09782,89.30769231,25.61538462,0,0,89.30769231,500,0.024724154,0.388436313,1.29,-0.142,-0.748359278,0.607662155,2.516368983,337.775161,2299.16397,7
545,545-train,train,180-train,324541.0349,5824728.949,800,1400.480594,14.8,0.010454087,0.024982145,0.279766529,91,0.342489763,0,0.981038168,0,0,0.004045724,3320.643504,0,56372.66618,88.07692308,25.30769231,0,0,88.07692308,300,0.053887978,0.438839666,0.489,-0.434,0.456837655,0.578910315,2.566573865,414.1477365,3320.643504,5
595,595-train,train,199-train,316395.9636,5824925.036,800,3857.844623,500.8,0.088589802,0.017281917,0.370815093,102,0,1,0.016636653,1,0,0.007660639,3610.543502,0,62905.98629,92.23076923,58.46153846,0,0,92.23076923,300,0.036493092,0.479883146,0.773,-0.478,0.461257473,0.54472512,2.87826168,375.0559884,3610.543502,5
518,518-train,train,171-train,303775.9607,5825012.968,800,5955.354448,880.3,0,0.055892819,0.500813134,69,0,1,0.379773696,1,0,0.007893275,1905.323495,0,23729.95381,91.76923077,201.2307692,0,0,91.76923077,300,0.040811795,0.421712423,0.52,-0.0213,-0.79471997,0.543225021,3.455712668,345.635256,1905.323495,5
479,479-train,train,137-train,320058.9714,5825433.999,800,1007.709911,100.1,0.162910439,0.040691727,0.511811923,71,0,0,3.688897264,0,0,0.003207618,1956.238412,0,36450.80739,76.30769231,62.23076923,0,0,76.30769231,150,0.032458798,0.366144839,1.16,-0.0243,-0.998279023,0.517918067,2.743408223,437.5158503,1956.238412,6
481,481-train,train,158-train,333235.9638,5825347.008,800,2375.806869,600.9,0.283085716,0.153453014,0.635568799,87,0.28360826,1,0.396381303,1,0,0.004772571,1781.648125,0,20850.2063,91.61538462,86,0,0,91.61538462,500,0.02736994,0.432098753,1.27,0.114,-1.200733331,0.589083368,2.558320149,599.1253087,1781.648125,6
542,542-train,train,179-train,324719.0158,5826179.014,800,1414.992928,312.5,0.357997612,0.090825825,0.626576358,77,0.173834639,0,2.440789912,0,0,0.000905578,1278.398826,0,64613.16805,88.07692308,46.38461538,0,0,88.07692308,300,0.029652822,0.351964194,1.03,0.197,-1.493072468,0.545515847,2.868082205,657.9304711,1278.398826,6
589,589-train,train,197-train,316553.9803,5827314.029,800,3123.253924,736.5,0.338835232,0.148703412,0.564113298,68,0.043089287,1,0.343853539,1,0,0.001968346,1732.007726,0,35638.76831,91.76923077,227.0769231,0,0,91.76923077,150,0.089212145,0.330436011,2.26,0.304,-1.849398238,0.48854298,3.093009818,1249.149388,1732.007726,6
539,539-train,train,178-train,324896.0112,5827796.01,800,2814.022176,587.7,0.144303502,0.061787313,0.468086393,119,0.314265166,1,2.875943587,0,0,0.006530974,2738.017526,0,46105.04669,90.38461538,144.9230769,0,0,90.38461538,150,0.050295487,0.368070097,1.26,-0.0933,-0.469357377,0.510851056,2.646647844,991.9665165,2738.017526,6
490,490-train,train,161-train,337599.9821,5828837.049,800,600.1625342,81.4,0.168197145,0.017816602,0.636726021,66,0,0,0.11282098,1,0,0.003772744,1306.664718,0,1809.060701,41.30769231,48.30769231,0,0,41.30769231,500,0.020304771,0.36862334,0.418,0.0383,-1.100460078,0.603551982,2.674955138,89.74510127,1306.664718,6
482,482-train,train,136-train,318905.0059,5829249.977,800,1268.094743,208.5,0.385826345,0.084747446,0.557826932,56,0,0,2.845529757,0,0,0.002313864,1948.452404,0,56132.18119,75.84615385,52.46153846,0,0,75.84615385,100,0.052746903,0.263793489,-0.0383,0.128,-0.557500282,0.48854298,3.501427106,1267.624438,1948.452404,4
536,536-train,train,177-train,325118.9858,5829408.972,800,2183.55186,90.8,0.031794075,0.038696224,0.44526253,84,0.314860087,0,1.256217271,0,0,0.005552389,2423.242844,0,44889.24375,90.07692308,52.76923077,0,0,90.07692308,150,0.044257373,0.278417545,0.316,-0.202,-0.215601394,0.539186786,2.830423517,246.8052347,2423.242844,5
635,635-train,train,213-train,317068.0394,5829772.949,800,1178.657943,49.5,0,0.054894786,0.381812172,120,0.198142461,1,2.178468901,0,0,0.002121632,2509.777307,0,26867.60304,88.07692308,61,0,0,88.07692308,100,0.075883631,0.180840085,0.368,-0.0369,-0.316730197,0.48854298,3.331359845,1044.055622,2509.777307,6
493,493-train,train,162-train,339618.0413,5829911.992,800,178.2654621,4.2,0,0.038006794,0.461712358,27,0,0,2.300242034,0,0,0.001547913,606.2916558,0,1913.195961,41.30769231,4.538461538,0,0,41.30769231,500,0.011651507,0.324013928,-0.84,0.187,-1.04831719,0.531723378,3.390123307,89.74512359,606.2916558,4
533,533-train,train,176-train,326228.0276,5830927.017,800,3178.855247,760.2,0.605879762,0.109079822,0.549255101,84,0.231353547,1,0.810199165,0,0,0.003909395,2017.41114,0,45061.23724,90.38461538,171.1538462,0,0,90.38461538,150,0.04228376,0.358623686,0.445,0.051,-0.660235344,0.536956599,2.928386541,717.5401405,2017.41114,4
643,643-train,train,216-train,329476.9631,5831352.977,800,4016.605365,857.5,0.321072793,0.131883027,0.662593759,91,0,1,0.382027571,1,0,0.004046582,1243.790077,0,28715.35361,86.23076923,207.4615385,0,0,86.23076923,150,0.038221464,0.297970578,0.902,0.186,-1.446698702,0.554481363,2.847770364,436.4040118,1243.790077,5
631,631-train,train,211-train,317837.0275,5832318.024,800,1977.825752,252.1,0.331192034,0.061386782,0.454337269,65,0,0,0.300729579,1,0,0.003468369,2126.085287,0,33675.21441,87.84615385,155.7692308,0,0,87.84615385,150,0.092414771,0.381340932,-0.0268,-0.0305,-0.406377585,0.53692139,3.526242571,646.1935657,2126.085287,4
654,654-train,train,2-train,298791.9624,5833121.945,800,774.8531454,7.6,0.007345414,0.023887973,0.552890712,42,0,1,5.314772434,0,0,0.000703464,855.2158433,0,2164.579999,0,7.846153846,0,0,0,500,0.010790729,0.184685219,-0.882,0.0995,-0.805401779,0.614804109,2.862834211,47.58910663,855.2158433,2
655,655-train,train,220-train,332096.985,5834310.95,800,624.2308396,21.1,0,0.010306911,0.326250431,84,0.349995343,1,2.328741591,0,0,0,1718.066034,0,4425.439359,0,51.30769231,0,0,0,500,0.028472779,0.370815093,-1.33,-0.115,0.032801197,0.607615055,3.394317242,57.33832366,1718.066034,1
633,633-train,train,212-train,318446.9726,5836373.989,800,4011.078253,832.7,0.272033404,0.036723977,0.629122512,75,0,1,0.473604441,1,0,0.001073383,1350.63455,0,41021.82552,88.38461538,159.7692308,0,0,88.38461538,150,0.049938566,0.302911916,-0.344,0.0461,-0.731541153,0.539269091,3.088369676,301.5474755,1350.63455,3
658,658-train,train,221-train,332359.0009,5836585.997,800,1777.254246,242.5,0,0.016396901,0.222107795,13,0,1,0.25557577,1,0,0,903.9821557,0,1926.61148,0,0,0,0,0,500,0.029695537,0.437114508,-0.489,0.106,-0.983502157,0.573503887,3.182259278,58.64665757,903.9821557,3
660,660-train,train,1-train,299316.0194,5838455.997,800,2681.692393,853.8,0.317441334,0.018687978,0.64124564,72,0,1,0.192643414,1,0,0.001536101,973.2207327,0,2243.265364,39.76923077,162.3076923,0,0,39.76923077,300,0.015842261,0.216357835,0.96,0.129,-1.575616234,0.52576619,2.266779076,43.49925992,973.2207327,6
