                Factor1       Factor2       Factor3
7762-bus   1.695312e+00 -2.088260e-01 -0.4212621321
10621-bus -5.833182e-01 -4.583304e-02 -0.0593505160
5018-bus   1.075615e-01 -3.914584e-02 -0.4865298184
11388-bus -1.089002e+00  3.970008e-01 -0.8530015678
5233-bus   1.145123e+00  2.363196e-01 -1.2917551467
5691-bus  -6.067449e-01  5.466626e-01 -1.6545868838
7499-bus  -5.872536e-01 -3.458483e-01  0.7107888438
7793-bus  -1.047842e+00 -4.473235e-01  1.2568647628
7047-bus   8.205807e-01  1.130553e-01 -1.0122753383
10679-bus -5.656521e-01 -3.359252e-02 -0.0573567970
7630-bus   1.189718e+00 -3.125240e-01  0.0445859535
4720-bus  -7.939687e-01  5.485271e-01 -1.5905013764
7055-bus  -4.959416e-02 -2.234781e-01  0.3896289867
5374-bus   7.650249e-02 -1.652683e-01  0.1813730997
6030-bus   9.547749e-01 -1.150072e-01 -0.6234005454
9232-bus   1.155811e-01 -1.278255e-01 -0.0916797953
7415-bus   5.256214e-01 -1.719947e-02 -0.2947604363
7089-bus   3.100702e-01 -3.144578e-02 -0.1084443011
6446-bus  -7.123666e-01  6.058997e-01 -1.6549126600
7519-bus  -5.569061e-01 -2.720746e-01  0.5592584003
5030-bus   1.226223e-01 -1.913830e-02 -0.4449060524
8183-bus   5.749809e-01 -2.072944e-01 -0.1929490437
7472-bus  -4.856715e-01 -2.737155e-02 -0.2360493348
7439-bus   2.084035e-01 -2.937887e-01  0.4141232608
8099-bus   4.282306e-01 -1.341230e-01 -0.4947859815
7991-bus   8.620657e-01 -8.300547e-02 -0.7408462437
7487-bus  -3.793254e-01 -2.141789e-01  0.2571049202
6503-bus   8.802036e-01 -1.650262e-01 -0.3626239355
6467-bus   9.103300e-01 -1.958042e-01 -0.2892094803
6785-bus   1.958494e-01 -1.470008e-02 -0.3181092508
9201-bus   5.626140e-01 -1.718576e-02 -0.3331602824
10697-bus  1.665427e-01  3.699707e-02 -0.5565064526
6728-bus   5.279076e-01 -3.529871e-02 -0.5651514670
9158-bus   3.749146e-02 -2.102822e-01  0.1797488111
11396-bus -4.037741e-01 -2.295092e-01  0.1495589787
5686-bus   1.581684e-01  2.661540e-01 -1.3111501925
8465-bus   5.457696e-01 -3.542001e-01  0.5304268647
5185-bus   1.416281e-01  6.385014e-02 -0.3784803401
8623-bus   1.105840e-02 -1.905925e-01  0.1104450266
8665-bus   1.750057e+00  2.292240e-01 -1.7074620795
9343-bus  -2.557588e-01 -2.626884e-01  0.1856396757
7956-bus   1.820988e-01 -4.109401e-01  0.5053397317
2945-bus  -2.775402e-01 -2.291129e-02 -0.2632518095
9620-bus   9.999890e-01 -1.146831e-01 -0.4823240219
9206-bus   7.888621e-01 -5.982375e-01  1.2017035078
9199-bus   7.871164e-01 -6.065384e-01  1.1030135738
6497-bus  -1.165032e-01  6.069986e-01 -1.9447158187
5619-bus  -9.616760e-01  5.341914e-01 -1.4757108267
6372-bus   7.597426e-01 -4.867894e-02 -0.7597022960
4699-bus  -8.331572e-01  5.391218e-01 -1.5714279043
6048-bus   3.675130e-01 -6.403218e-02 -0.5377505617
9095-bus   1.017131e-01 -1.902680e-01  0.1184877152
9777-bus   8.372868e-01 -1.559843e-01 -0.2448914072
3610-bus  -7.933591e-01  2.202455e-01 -0.1418751765
10120-bus  1.574023e+00 -1.805395e-02 -0.9147675819
5252-bus   1.004429e+00 -2.920099e-02 -0.9282528179
4320-bus   6.668629e-02 -2.014929e-01 -0.1019524020
4334-bus  -2.667474e-01 -1.717899e-01 -0.0555435238
9074-bus   5.583580e-02 -2.365469e-01  0.2670958078
5633-bus   6.906355e-02  7.383310e-02 -0.5226134841
9276-bus   3.358943e-01 -2.964868e-01  0.2957915607
4774-bus  -8.592070e-01  5.762462e-01 -1.5652400133
8682-bus   1.383133e+00 -9.311897e-03 -0.7843225301
11936-bus -9.336952e-01 -3.151587e-02  0.0747762767
6055-bus   7.907994e-02 -6.159683e-02 -0.4059791468
8758-bus  -2.013852e-01  5.622428e-02 -0.0866985509
11741-bus -2.341137e-01 -1.215037e-01  0.3324777408
8268-bus   6.172559e-01 -2.533301e-01  0.0434166448
6257-bus   1.142319e+00 -3.963029e-01  0.4401676193
8997-bus  -2.109373e-01  2.109548e-01 -0.1697713670
9011-bus   1.521814e+00 -1.035568e-04 -0.6648138791
8677-bus   1.743630e+00  1.473642e-01 -1.3720176741
12068-bus -1.458409e+00  4.885691e-01 -1.2483620595
5856-bus  -7.692277e-01 -1.280687e-01  0.3840642478
9322-bus  -4.048034e-01 -2.572817e-01  0.2293680705
5368-bus   7.046999e-01 -1.570538e-01 -0.0977514051
10680-bus  5.941056e-01  3.160793e-01 -0.6797298736
10020-bus  3.023466e-01  3.144511e-02 -0.1114621961
10042-bus -1.680326e-01  2.789557e-02 -0.0218529951
9609-bus  -6.647307e-02 -6.079458e-01  1.4110084514
7656-bus   4.715181e-01 -2.204119e-01  0.1682256542
8565-bus   3.730282e-01  1.893990e-01 -0.7157892569
8122-bus  -1.223546e+00 -1.030600e-02  0.0056045799
10068-bus -4.320028e-02 -3.277257e-03  0.1301359639
7074-bus  -2.176786e-01 -9.438429e-03 -0.1079917886
7920-bus  -7.795889e-01 -1.418750e-01  0.4610831003
8539-bus   5.595060e-01  1.479795e-02 -0.2936242601
9096-bus   1.527122e+00 -1.316794e-03 -0.5031963972
5195-bus   8.310132e-02  3.055221e-01 -1.1340908757
7848-bus   7.754455e-01 -4.095090e-02 -0.5880679608
8515-bus   5.926462e-01  3.146815e-02 -0.3831593338
5550-bus  -8.868310e-01  5.406572e-01 -1.5177636462
9103-bus   5.229532e-01 -1.337576e-01  0.2241539498
7959-bus   7.526484e-01 -1.565040e-02 -0.5750816110
9118-bus  -4.524248e-02 -2.984736e-02  0.0585569869
9495-bus   6.593142e-01 -6.926687e-01  1.5055028914
5511-bus  -1.099668e+00  4.360606e-01 -1.1264630655
9056-bus  -1.589846e-01 -2.673174e-01  0.4637810664
8956-bus   9.019815e-01 -2.525304e-01 -0.0195078419
8586-bus   2.275751e-01  4.487339e-02 -0.4311612469
9207-bus   1.047069e+00 -4.978943e-02 -0.3426479173
8043-bus   7.499497e-01  8.927161e-04 -0.5633309497
7118-bus  -7.147322e-01 -6.920326e-02  0.3322191326
10703-bus -8.852308e-02  1.155611e-01 -0.6707267823
8202-bus  -1.930288e-01 -8.574063e-02  0.4990416644
11302-bus -1.679927e-01 -1.397583e-01 -0.1467659196
11294-bus -4.908354e-01 -1.987246e-01  0.1302207928
3867-bus   1.078843e-01  1.139319e-01 -0.0599971258
481-train  1.266575e+00  1.142287e-01 -1.2007333308
8082-bus   7.705968e-01 -2.312938e-03 -0.5148120209
8109-bus  -1.702175e-01 -3.762451e-01  0.8384462459
9411-bus   3.335507e-01 -3.824308e-01  0.5673162983
7129-bus  -1.649189e-01  6.316925e-02 -0.1636526677
5372-bus   1.189227e+00  1.843179e-01 -1.4415414374
10752-bus  6.478348e-01  3.806769e-01 -0.8148417565
7161-bus   1.082675e+00 -8.882139e-02 -0.4513953602
8124-bus   8.800795e-01  3.905864e-03 -0.5281585047
5998-bus   1.319658e+00  6.226646e-02 -1.0494693550
8163-bus   8.568661e-01  3.507858e-03 -0.4960968207
5261-bus   1.034475e+00  9.947885e-03 -1.0152438704
659-tram   9.023211e-01  2.216703e-02 -0.9698358783
11314-bus -3.936992e-01 -2.057616e-02 -0.3461547155
5413-bus   4.233234e-01  1.778100e-01 -0.9456614955
5028-bus   2.367928e-01 -2.908018e-02 -0.6071277318
5441-bus   1.260448e+00  1.842500e-01 -1.4499497299
6884-bus   5.782804e-01 -5.204496e-03 -0.5383818794
6479-bus  -9.368095e-03 -2.013904e-01  0.6992459229
5930-bus   1.463963e+00  1.391515e-01 -1.3289910573
5114-bus   2.638529e-03 -5.368149e-02  0.0097812123
5032-bus   9.355101e-01 -2.597455e-01 -0.2943698975
8789-bus   7.560225e-02  7.886887e-02 -0.5772073370
9169-bus   1.671404e-01 -8.369262e-02 -0.0195810605
5236-bus   1.046152e+00  2.091177e-03 -1.0044085699
5336-bus   3.913220e-01 -1.160270e-01 -0.1038399396
7842-bus  -1.557494e-01 -1.182027e-01 -0.1838060438
9144-bus  -1.261454e-02 -2.775982e-01  0.5651236334
5308-bus   1.094164e+00  1.049940e-01 -1.2577858562
9967-bus   3.307115e-01  1.098115e-01 -0.3576896597
11330-bus -4.247564e-01  2.587224e-01 -0.8949044550
9745-bus   8.272995e-02 -3.592838e-01  0.7597373937
8608-bus   5.856390e-01 -2.467954e-03 -0.2179678326
10934-bus  7.281119e-01 -3.799133e-02 -0.6579409762
4984-bus   5.172468e-01 -1.664459e-01 -0.3893495390
7034-bus   9.356691e-01  3.375374e-02 -0.8064819010
660-tram   9.664762e-01  1.494890e-01 -1.2738529913
5350-bus   1.110324e+00  1.739407e-01 -1.4059788047
7025-bus   1.043569e+00  6.772959e-02 -0.9372549056
7376-bus  -1.049650e+00  1.967500e-01 -0.4590276650
8941-bus   1.947527e+00 -2.206666e-02 -0.8360384225
11362-bus -8.017840e-01  4.746246e-01 -1.3730403158
12448-bus  1.909617e+00 -3.771837e-02 -0.3867529360
7640-bus   4.112972e-01  1.512511e-02 -1.0261682362
11100-bus -9.708713e-02 -2.503246e-01  0.1350817007
10954-bus  7.896381e-01 -6.046088e-03 -0.7756290014
10726-bus  2.894057e-01  9.360427e-02 -0.7415870907
10730-bus  1.813060e-01  1.349633e-01 -0.8340778654
7975-bus   4.228344e-01 -1.186364e-01 -0.0874058614
7510-bus  -4.777168e-01 -4.350389e-01  0.9030645627
5539-bus   9.664726e-01  2.219783e-01 -1.1423286812
5520-bus  -1.078230e+00  4.608948e-01 -1.2101523166
3627-bus   2.047018e+00  7.039776e-02 -1.5370498251
9895-bus   3.679153e-01  2.227540e-01 -0.9316486833
8027-bus  -6.543706e-02 -1.254559e-01  0.1238946057
9068-bus  -1.831397e-01 -3.352352e-01  0.6851676219
5453-bus   6.410554e-01 -7.797938e-02 -0.1269201253
7053-bus   3.772317e-01  1.052763e-01 -0.4418876809
5989-bus   1.468736e+00  5.755917e-02 -1.0780225978
5568-bus  -9.284404e-01  5.377360e-01 -1.4958206851
5859-bus  -5.551236e-01 -2.969144e-01  0.7993001599
9024-bus   7.112534e-01 -2.446400e-01 -0.2322901602
3834-bus   3.719286e-01  9.058498e-02 -0.2792412469
11052-bus -1.491556e-01 -1.102729e-01 -0.2460216453
5840-bus   1.062414e+00  1.549348e-01 -1.2268761982
6932-bus   6.206597e-01 -2.854122e-03 -0.5313757186
6320-bus  -1.137533e+00  6.016927e-01 -1.4479919436
3631-bus   1.588605e+00  2.435173e-02 -1.2209139720
4347-bus  -6.408612e-01 -2.147398e-01  0.1941390065
4341-bus   4.507789e-01 -8.726059e-02 -0.6206840631
4340-bus   1.901083e-01 -1.635043e-01 -0.2811560922
8318-bus   9.386366e-01 -1.436347e-01  0.0422983136
10943-bus  6.864577e-02 -5.500785e-02 -0.3708887753
7902-bus  -8.043696e-01  2.244342e-01  0.1219251634
9218-bus   6.826572e-01 -5.438074e-01  1.2459275473
5903-bus   1.414886e+00  1.506398e-01 -1.3489420924
11367-bus  1.974403e-01 -2.555199e-01  0.0505155246
7911-bus   1.553373e-01 -1.476159e-01 -0.2569522405
7897-bus   6.917132e-01  2.691685e-01 -1.3457366244
9310-bus   7.015906e-01  3.548107e-01 -1.2115462796
9245-bus   1.680690e+00  3.613096e-01 -1.5779976071
5964-bus   6.425782e-01  4.447003e-02 -0.5734688050
9409-bus  -2.309165e-01  5.276512e-01 -1.4996002512
9508-bus  -5.388498e-01  5.332527e-01 -1.3899568363
9316-bus   3.621054e-01  4.126064e-01 -1.2497825988
9299-bus   4.080716e-01  2.532572e-01 -0.8293010602
9332-bus   3.516756e-01  4.888363e-01 -1.5243019013
7774-bus  -1.217506e-01 -1.566758e-01 -0.2348933393
10759-bus  1.061494e-01  1.328651e-01 -0.8045920830
9624-bus   1.598681e-01 -7.519232e-01  1.8297637450
8969-bus  -7.010690e-01 -2.732695e-01  0.7152840685
7344-bus   5.098401e-01  5.412182e-01 -1.6738093594
3634-bus   1.884702e+00  9.246412e-02 -1.5618383686
11315-bus -7.199036e-01  2.127236e-02 -0.2833587690
7141-bus   4.649255e-01 -9.440043e-02 -0.1234182570
6812-bus   5.172487e-01  1.417022e-01 -0.9477625712
9610-bus  -9.005268e-01  5.324759e-01 -1.4342112800
11484-bus  1.065992e+00  5.962256e-01 -1.9742994906
7019-bus   1.076326e+00  6.349688e-02 -0.9279120316
5234-bus  -5.875335e-01  4.308775e-01 -1.6530057297
9772-bus   5.094044e-01 -2.096778e-03 -0.3585741582
7317-bus   5.841448e-01  5.240945e-01 -1.6175044871
8907-bus  -8.345297e-02 -2.349799e-01  1.2133707448
9015-bus   1.934530e+00 -1.290337e-02 -0.8143034878
9093-bus   9.128559e-01 -4.896203e-02 -0.3613252644
3742-bus   7.982480e-01  1.481548e-01 -0.4995976823
9652-bus   6.357928e-01  2.144469e-02 -0.4620092440
9754-bus   8.614999e-01 -1.278192e-03 -0.4714481535
7409-bus   7.570992e-02  5.067835e-01 -1.4724245172
3836-bus   7.547660e-02 -4.225042e-02 -0.0151817962
8703-bus  -2.246921e-01 -6.740919e-02 -0.3941088514
8045-bus  -5.674632e-01  8.729192e-03 -0.4769717359
5886-bus   3.267157e-02 -8.139824e-02 -0.1009609231
8149-bus  -8.888145e-01 -1.241134e-02 -0.0784999835
8744-bus   1.638728e-01 -3.571898e-01  0.6881013030
6548-bus  -6.523915e-02  5.690525e-01 -1.8949362182
7665-bus   5.332794e-01 -3.017068e-01  0.3956239646
7241-bus   8.939481e-01 -2.823839e-01 -0.1538356836
7974-bus  -1.019396e-01 -2.087763e-01  0.0275412356
9567-bus   5.040174e-01  1.034456e-02 -0.3777029590
6209-bus  -1.059856e+00  5.972919e-01 -1.4835988619
11309-bus  7.766566e-02  1.111244e-01 -0.7917552294
7466-bus  -9.485637e-01 -1.740304e-01  0.4247837795
7272-bus   4.414896e-01  4.825156e-01 -1.3928446491
10737-bus -2.364472e-01 -1.729695e-01  0.2805366290
6236-bus  -9.156315e-01  6.064741e-01 -1.5557052775
7058-bus   5.830619e-01 -1.556476e-01 -0.1073331469
7049-bus   5.721067e-01 -7.399935e-02 -0.3586018489
5027-bus   6.084644e-01 -2.397654e-01 -0.2265015543
5021-bus   1.922765e-01 -2.471842e-01 -0.0459120905
10608-bus -1.263502e-01 -1.199141e-02  0.1055747634
4671-bus   2.427763e+00  4.485527e-01 -2.1928276796
5015-bus   4.128138e-01 -2.457986e-01 -0.1479771416
5877-bus   5.565210e-02 -1.960811e-01  0.1663928276
9498-bus  -1.910911e-01 -2.201719e-02 -0.0022239097
5724-bus   1.204188e+00 -7.004726e-02 -0.7295166508
9487-bus   3.949717e-01  6.670779e-02 -0.7985949002
3640-bus   1.120038e+00 -5.324637e-02 -0.8379780078
3636-bus   1.276631e+00 -3.567516e-02 -0.9399920285
8447-bus  -9.276861e-02 -2.025166e-01  0.3847434107
9885-bus   8.074201e-01  3.410574e-01 -1.3414327798
8293-bus   6.913891e-01 -1.475048e-01 -0.2734772404
8370-bus   6.115000e-01 -9.600849e-02 -0.2606443115
6097-bus  -4.015228e-02 -3.417649e-02 -0.4632651879
5713-bus   4.232024e-01  1.459721e-01 -1.0291387309
6864-bus   5.811354e-01 -2.807000e-01  0.0247230962
5875-bus   1.034905e+00 -1.980819e-01 -0.3858668529
580-train  1.409246e+00 -2.118907e-01 -0.5989958803
7242-bus   8.274890e-01  2.355603e-01 -0.8266775045
8796-bus   2.127351e+00  1.562429e-01 -1.1444916884
6059-bus  -1.068450e+00  5.694845e-01 -1.4681539834
5601-bus   8.847516e-01 -2.271853e-01 -0.4184969964
6041-bus   1.139289e+00 -1.815843e-01 -0.1173035996
7717-bus  -2.482745e-01  1.031976e-01 -0.1807611133
5892-bus  -7.850638e-01  5.528214e-01 -1.5769552164
7917-bus  -1.199627e-01 -1.732568e-01 -0.0709983406
5958-bus  -1.121658e+00  5.573004e-01 -1.4373113103
11270-bus  1.342462e+00  1.016618e-01 -1.1049462036
9188-bus   1.986967e+00  3.416425e-01 -1.6474161699
5841-bus  -5.061208e-01 -3.268137e-01  0.6646671554
7537-bus  -3.001220e-01 -3.863984e-01  0.6860058569
11287-bus  4.972834e-01  1.630656e-01 -1.0133851602
9187-bus   5.937056e-01 -6.314853e-01  1.2365073729
7001-bus   7.048174e-01  8.539637e-04 -0.5239276159
7522-bus  -3.413683e-01 -4.082593e-01  0.7587648271
9078-bus   7.647273e-01 -8.628157e-02 -0.8343981563
8516-bus  -6.459252e-01 -4.619101e-02 -0.1575334015
582-train  1.232502e-01 -2.221868e-01 -0.0511522740
7433-bus   2.852974e-01  5.699678e-01 -1.9134522823
10006-bus  1.010948e+00 -8.585022e-02  0.5997852275
8010-bus   3.700894e-01 -1.873144e-01  0.1496874617
12572-bus  8.458522e-01  1.703553e-01 -0.3251759542
12521-bus  5.013978e-01  2.078235e-01 -0.1643121663
12464-bus  5.285093e-01  1.857633e-01 -0.0913719650
12430-bus  5.159963e-01  1.579914e-01  0.0027799786
2924-bus   2.876793e-01  1.793925e-02  0.5021714926
10126-bus  5.516787e-01 -4.789705e-02  0.5933682131
12359-bus  4.923682e-01  1.130660e-01  0.1439047011
11241-bus  1.150139e+00  8.384638e-02 -0.8384999098
9878-bus   7.393807e-01 -3.893539e-02 -0.3309304181
6614-bus   1.956490e-01  5.192479e-01 -1.9049226592
9887-bus   4.813762e-01 -6.699629e-02 -0.1718476938
8919-bus   3.665833e-01 -4.333517e-01  0.7581194817
7678-bus   9.667067e-01 -2.221659e-01 -0.1039546315
6121-bus  -1.732257e-01 -6.736422e-02 -0.3464100124
7403-bus   3.406122e-01  6.003351e-01 -1.9808689176
7834-bus   1.130018e+00 -2.225581e-01 -0.0543677170
6742-bus  -7.341746e-01 -9.903024e-02  0.2101387641
6014-bus   6.583217e-01 -2.826594e-01  0.2607297817
5862-bus  -4.591309e-01  4.646366e-01 -1.4624464796
6819-bus  -3.740979e-01  4.806449e-02 -0.3771771136
11265-bus  5.790514e-01  5.913048e-02 -0.5342052900
7335-bus   3.181256e-01  4.111856e-01 -1.1845265015
5884-bus   3.230003e-01 -2.197379e-01 -0.0579384133
5250-bus  -7.552074e-01 -7.046399e-02 -0.0563153341
7576-bus  -4.594359e-01 -3.074214e-01  0.5505385748
8094-bus  -7.602811e-01  2.343769e-01  0.1395940797
6690-bus  -2.847435e-01  4.012150e-01 -1.6058225153
10611-bus -1.769892e-01 -2.558333e-02  0.1623030427
7558-bus  -8.289645e-01 -2.906826e-01  0.6463732083
9546-bus   8.465773e-01 -8.944016e-02 -0.1571675217
5607-bus   6.852507e-01 -2.510289e-01 -0.2577938045
8953-bus   7.730638e-01 -2.407668e-01 -0.2943125741
9974-bus   6.395875e-01 -1.152161e-01 -0.0767806494
10034-bus  2.965249e-01 -2.413543e-01  0.3937277820
8715-bus   1.442271e+00  1.329038e-01 -1.2837322306
8286-bus   1.187009e+00 -2.173265e-01 -0.0839933448
5808-bus  -7.756847e-01 -2.776773e-01  0.6420755840
489-train  2.891166e+00  4.089684e-01 -2.2153159392
7543-bus  -5.004572e-01 -3.473745e-01  0.6778985190
6838-bus  -1.400572e-01  7.845678e-04 -0.7146399346
6721-bus  -6.804167e-01 -8.014475e-02  0.1359740551
8816-bus  -7.550140e-01 -2.929289e-01  0.8460953326
6998-bus   3.876824e-01 -6.828712e-02 -0.1352613825
6797-bus  -7.616498e-01  4.674173e-01 -1.5562276773
9172-bus   2.179046e-01 -3.387518e-02 -0.7771013725
5332-bus   1.960396e+00  4.122583e-01 -2.0820192462
12626-bus  5.881325e-01  6.311624e-01 -1.6015071152
9088-bus   1.959469e+00  1.145996e-01 -0.9627082177
9033-bus   2.544333e+00  1.866475e-01 -1.4861400661
6813-bus  -1.857560e-01 -2.921539e-02 -0.6079529787
11391-bus -9.944631e-01  5.298426e-01 -1.4534809044
11443-bus -1.565604e-01  3.538177e-01 -0.7727260340
9866-bus   9.704340e-01 -4.721244e-02 -0.3323827930
11422-bus -3.879074e-01  2.430744e-01 -0.3630292887
11428-bus -3.325894e-01  2.605282e-01 -0.4330437938
11419-bus -3.345638e-01  2.401602e-01 -0.3700388673
6895-bus   5.812298e-01 -1.497490e-01 -0.2712805216
8184-bus   1.105025e+00 -2.406065e-01  0.0134669716
7645-bus  -5.550736e-01 -3.554080e-01  0.6955485874
6769-bus  -2.283400e-01 -9.125547e-02 -0.4042664366
9178-bus   8.845201e-01 -6.132350e-01  1.0617380264
9168-bus   8.948632e-01 -4.713745e-01  0.6248158357
7505-bus   9.575638e-02 -2.292843e-02 -0.0200224119
5871-bus  -2.741690e-01 -2.906094e-01  0.6661613853
6936-bus   3.316942e-01 -1.418961e-01 -0.0563905307
8899-bus   1.073544e+00 -3.427307e-01  1.0865424123
7138-bus   1.195666e+00  2.149929e-01 -0.8811279127
8895-bus   6.604807e-01 -1.550547e-01 -0.1324148554
9697-bus   6.602320e-01 -5.125862e-01  0.7364622737
6341-bus  -1.327759e-01 -4.167566e-01  0.8043866523
7207-bus   1.332210e+00  1.827604e-01 -0.7866946720
7210-bus   1.234631e+00  2.059228e-01 -0.8262952470
5844-bus  -7.142565e-01 -1.807236e-01  0.5258591328
7361-bus   8.039942e-01 -1.255644e-01 -0.0953002737
590-train  7.159119e-01  1.426840e-01 -1.1601681668
6981-bus   4.168089e-01 -8.278264e-02 -0.1590080583
6814-bus  -5.231133e-01  4.503715e-02 -0.2934237224
6859-bus  -1.432964e-01 -4.543051e-01  0.6989685454
7235-bus   1.221792e+00  1.769390e-01 -0.7330589561
12617-bus  8.059385e-01  4.766652e-01 -1.2786014646
10626-bus -2.266258e-01 -4.217986e-02  0.2247073033
9165-bus   3.947228e-01 -1.689363e-01 -0.0651211034
6744-bus  -1.298658e-02 -1.213208e-01 -0.4062748848
7020-bus   8.691776e-01 -4.540410e-01  0.2963666079
6383-bus   2.106490e-01 -2.517523e-01  0.6683925199
9181-bus   9.122283e-01 -2.011830e-01 -0.1810569444
7732-bus   1.144326e+00 -1.000618e-01 -0.6080462470
7690-bus   1.083851e+00 -1.128617e-01 -0.5677117549
9042-bus   3.668569e-01 -1.448895e-01 -0.3653085614
7457-bus   1.526090e-01  2.252947e-02 -0.1379728618
8827-bus   1.641538e+00 -5.327532e-02 -0.2577954151
487-train  8.145790e-01 -1.014985e-02 -0.9716040573
6746-bus   2.578493e-01 -5.796994e-03  0.2847512412
7513-bus   1.380978e+00 -3.913525e-02 -0.9152943966
7857-bus  -3.516524e-01  2.018255e-01 -0.3186303985
12311-bus  1.496739e+00 -1.292749e-02 -0.7105471303
5089-bus  -1.004393e-01 -7.265262e-02  0.0979907925
6401-bus  -1.067972e-01 -3.936871e-01  0.9255723594
9087-bus   9.335984e-01 -1.402348e-01 -0.5740782503
7681-bus  -8.397995e-01  1.451622e-01 -0.2798077223
6959-bus   8.088492e-01 -1.581661e-02  0.1223207883
7226-bus   1.122261e-02 -2.905201e-01  0.1427360286
7135-bus  -7.399615e-02 -2.504645e-01  0.0737820714
3762-bus   8.795997e-01  1.703980e-01 -0.6150921091
11409-bus -1.857466e+00 -1.174964e-02  0.7056082912
7381-bus  -3.050940e-02 -3.383411e-01  0.3020210956
939-tram   1.513902e+00  5.736562e-01 -1.9024253213
8882-bus  -9.757190e-02 -3.705807e-01  0.8054032090
7036-bus   7.255475e-01 -3.944630e-01  0.2293188482
10632-bus -2.034559e-01 -8.643034e-02  0.3333998502
593-train  1.078210e+00 -6.159626e-02 -1.0443338496
7714-bus   1.245407e-01  9.690597e-02 -0.3127787843
6683-bus   4.646180e-01 -1.171765e-02  0.2149839305
5580-bus  -1.016573e+00  5.325220e-01 -1.4516195289
12309-bus  1.642165e+00  2.018794e-04 -0.7626627055
9204-bus   3.105942e-01 -3.937216e-01  0.5928519601
7606-bus  -3.804694e-01 -3.362092e-01  0.6576624556
7799-bus   1.258429e+00 -1.226648e-01 -0.5469678122
7060-bus   2.764758e-02 -1.047164e-01 -0.3011228160
7323-bus   1.097458e+00  3.955365e-02 -1.0416985582
8959-bus   1.062657e+00 -2.688374e-01 -0.0194378825
6863-bus  -3.353947e-01  4.768143e-01 -1.7650959170
5380-bus   2.011788e+00  3.289590e-01 -1.9066596281
5291-bus   1.680320e+00  3.311546e-01 -1.7555498413
10371-bus  3.669255e-01  4.092924e-02 -0.3869089623
6521-bus   8.672216e-01 -2.807147e-01  0.2599073997
8647-bus   8.711154e-01  9.281428e-02 -0.9695371878
6599-bus  -6.754454e-02  5.908970e-01 -1.9312241969
9237-bus   2.381215e-01 -4.133848e-01  0.6622596864
7287-bus   7.396468e-01 -2.817112e-01  0.2534484349
7811-bus  -7.144245e-01  1.586368e-01  0.1164083387
